geoname,year,region,geocode,taxrevenueratio,  AGR,AGRm,AGRr,  MIN,MINm,MINr,  MAN,MANm,MANr,  Wholesale trade,  Retail trade,  TandW,TandWm,TandWr,  INF,INFm,INFr,   FandI,FandIm,FandIr,   RE,Rem,REr,"   Professional, scientific, and technical services",   Educational services,   HS,HSm,HSr,STR,GDP,taxrevenue,SPI,PIEPC,PIEPCm,TRADE,TRADEm,TRADEr,PSTE,PSTEm,PSTEr,igt,lg(igt),c,p,lg(pl),wapw,MEHI,MEHIm,unemployrate,lg(gdp),lg(ml),granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty
New Mexico,2018,Southwest,31,0.0576551,1426.3,0.14263,0.014845384,7386.8,0.73868,0.076884166,3683.7,0.36837,0.038341122,3190.1,6218.7,2822,0.2822,0.029372274,2587.8,0.25878,0.026934646,3313.7,0.33137,0.034490044,11919.6,1.19196,0.124062991,7407.2,559.8,7555.6,0.75556,0.07864109,5539.329,96077,57655.09956,86179.5,35349,3.5349,9408.8,0.94088,0.097929785,7967,0.7967,0.082923072,,,,,,,55810,5.581,4.925,4.982619434,,696507,634179,62328,0.0982814,Republican
New Mexico,2019,Southwest,31,0.073946272,1418.8,0.14188,0.014124974,9328.9,0.93289,0.092874594,4216.6,0.42166,0.041978691,3266.9,6314.6,2775.2,0.27752,0.027628721,2595.8,0.25958,0.02584269,3255.6,0.32556,0.03241138,11833.6,1.18336,0.11781033,7845.9,575.8,7726.1,0.77261,0.076917793,7427.622,100446.2,73946.27174,91139.6,35705,3.5705,9581.5,0.95815,0.095389373,8421.7,0.84217,0.083842893,,,,,,,60500,6.05,4.958333333,5.001933512,,749554,685729,63825,0.093076128,Republican
New Mexico,2020,Southwest,31,0.073324435,1297.9,0.12979,0.01331017,9018.8,0.90188,0.092489224,3845.5,0.38455,0.039436212,3143.8,6138.4,2547.6,0.25476,0.026126042,2236.1,0.22361,0.02293156,3583.9,0.35839,0.036753463,11595.9,1.15959,0.118917794,8148.3,521.5,7510.4,0.75104,0.077020343,7150.005,97511.9,73324.43527,98783.2,35031,3.5031,9282.2,0.92822,0.095190433,8669.8,0.86698,0.088910174,,,,,,,57380,5.738,7.925,4.989057619,,750722,685084,65638,0.095810149,
New Mexico,2021,Southwest,31,0.075036682,1073.1,0.10731,0.010777094,8045.8,0.80458,0.080803597,3784.8,0.37848,0.038010571,3053,6137.1,2761.3,0.27613,0.027731608,2826.7,0.28267,0.028388417,3656.7,0.36567,0.036724069,11876.6,1.18766,0.119276144,8616.4,556.5,7786.9,0.77869,0.078203476,7471.575,99572.3,75036.68189,108248.3,39950,3.995,9190.1,0.91901,0.092295749,9172.9,0.91729,0.09212301,,,,,,,57650,5.765,7.058333333,4.998138539,,706466,640281,66185,0.103368677,
New Mexico,2022,Southwest,31,0.084903519,1172.8,0.11728,0.011575779,8316.4,0.83164,0.082084588,3692.7,0.36927,0.036447713,2887.6,5401,2854.5,0.28545,0.028174505,3108.3,0.31083,0.030679564,3702.2,0.37022,0.03654148,12315.8,1.23158,0.121559493,9230.1,594,7965.6,0.79656,0.078622119,"8,602",101315,84903.51873,110303,43336,4.3336,8288.6,0.82886,0.081810196,9824.1,0.98241,0.096965898,,,,,,,56420,5.642,4.025,5.005673749,,696398,641753,54645,0.085149582,
New York,1997,Mideast,32,0,1185,0.1185,0.001649677,738,0.0738,0.001027394,62251,6.2251,0.086661632,47453,42504,21446,2.1446,0.029855671,48985,4.8985,0.068193604,120674,12.0674,0.167994181,125295,12.5295,0.174427225,77553,16342,68137,6.8137,0.094855723,0,718322.5,0,,20405,2.0405,89957,8.9957,0.125232051,93895,9.3895,0.130714268,,,,,,,61570,6.157,6.4,5.85631947,,234160,206311,27849,0.134985532,Republican
New York,1998,Mideast,32,0,1367,0.1367,0.001834349,867,0.0867,0.001163409,65636,6.5636,0.088075567,49988,45676,21269,2.1269,0.028540423,49150,4.915,0.065953351,125535,12.5535,0.168452775,126763,12.6763,0.170100602,81298,16704,66865,6.6865,0.089724736,0,745223.7,0,600087.2,21592,2.1592,95664,9.5664,0.128369508,98002,9.8002,0.131506821,,,,,,,63450,6.345,5.6,5.872286658,,246128,218966,27162,0.124046656,Republican
New York,1999,Mideast,32,0,1597,0.1597,0.002012042,962,0.0962,0.001212013,66150,6.615,0.083341617,51067,47346,21219,2.1219,0.026733572,53905,5.3905,0.067914284,140499,14.0499,0.177013059,132351,13.2351,0.166747489,86261,16565,68990,6.899,0.0869197,0,793721.1,0,635242.7,22961,2.2961,98413,9.8413,0.123989396,102826,10.2826,0.129549284,,,,,,,66470,6.647,5.183333333,5.899667926,,267886,237884,30002,0.126120294,Republican
New York,2000,Mideast,32,0.049764894,1772,0.1772,0.002112894,958,0.0958,0.001142298,69762,6.9762,0.083182666,53739,48136,21145,2.1145,0.025212831,52693,5.2693,0.062829968,153015,15.3015,0.182451703,133531,13.3531,0.159219412,88260,17112,69126,6.9126,0.082424314,41735.841,838660.3,49764.89408,683214.3,24536,2.4536,101875,10.1875,0.121473498,105372,10.5372,0.125643243,2578600,10.4114,10,Democratic,4.27879,0.6646,65470,6.547,4.508333333,5.923586085,5.378457862,285874,254098,31776,0.125054113,Republican
New York,2001,Mideast,32,0.051141011,1795,0.1795,0.002046402,987,0.0987,0.001125236,66569,6.6569,0.075892439,52163,49228,19273,1.9273,0.021972314,56974,5.6974,0.064953595,180109,18.0109,0.205334485,141355,14.1355,0.161152725,89643,17009,70083,7.0083,0.079898599,44858.302,877149.3,51141.011,709417.6,25420,2.542,101391,10.1391,0.115591496,106652,10.6652,0.121589335,2624800,10.4191,2,Democratic,4.28064,0.6667,66180,6.618,4.875,5.943073521,5.379138659,318542,284384,34158,0.120112243,Republican
New York,2002,Mideast,32,0.048784949,1647,0.1647,0.001857255,924,0.0924,0.001041957,68878,6.8878,0.077670915,52293,51648,18814,1.8814,0.021215781,62245,6.2245,0.070191151,164021,16.4021,0.1849598,141148,14.1148,0.159166849,89762,17104,71841,7.1841,0.081012169,43262.137,886792.7,48784.9494,707561.1,26282,2.6282,103941,10.3941,0.117210031,106866,10.6866,0.120508434,3001615.5,10.4774,2,Democratic,4.28189,0.6688,65140,6.514,6.2,5.947822109,5.382962091,352895,314672,38223,0.12146934,Republican
New York,2003,Mideast,32,0.046674248,1673,0.1673,0.001848046,962,0.0962,0.001062654,67913,6.7913,0.075018729,56507,55343,19483,1.9483,0.021521504,61687,6.1687,0.068141303,148737,14.8737,0.164299334,142432,14.2432,0.157334643,87851,17910,74612,7.4612,0.082418645,42253.291,905280.6,46674.24774,717555.3,27657,2.7657,111850,11.185,0.123552852,105761,10.5761,0.116826761,3531200,10.5479,2,Democratic,4.28276,0.6711,65060,6.506,6.4,5.956783214,5.379715139,388542,350650,37892,0.10806217,Republican
New York,2004,Mideast,32,0.047976144,1774,0.1774,0.001857218,963,0.0963,0.001008174,71093,7.1093,0.074427968,59247,57795,21048,2.1048,0.02203536,67264,6.7264,0.07041935,152465,15.2465,0.159617124,143904,14.3904,0.150654528,86462,18802,76698,7.6698,0.080295899,45826.429,955192,47976.14406,749469.3,29350,2.935,117042,11.7042,0.122532433,105264,10.5264,0.110201928,3824100,10.5825,2,Democratic,4.28266,0.6736,66230,6.623,5.791666667,5.980090676,5.380513333,407512,369909,37603,0.101654731,Republican
New York,2005,Mideast,32,0.050565619,2068,0.2068,0.002037345,912,0.0912,0.000898481,71827,7.1827,0.070762289,60671,58929,22177,2.2177,0.021848264,70223,7.0223,0.069182066,171840,17.184,0.16929277,149981,14.9981,0.147757792,90755,18870,77421,7.7421,0.076273368,51326.444,1015046.3,50565.61853,777653.2,31331,3.1331,119600,11.96,0.117827138,109625,10.9625,0.108,3748000,10.5738,2,Democratic,4.28177,0.6769,68010,6.801,4.958333333,6.006485852,5.380513333,428018,388870,39148,0.100671175,Republican
New York,2006,Mideast,32,0.053577879,2168,0.2168,0.002023534,1018,0.1018,0.000950165,76250,7.625,0.071169023,62482,57164,23523,2.3523,0.021955527,69449,6.9449,0.064821213,187727,18.7727,0.175217668,150296,15.0296,0.140280911,93710,19240,79573,7.9573,0.074270592,57402.97,1071393.1,53577.87912,836022.6,33138,3.3138,119646,11.9646,0.111673297,112950,11.295,0.10542349,3652400,10.5626,2,Democratic,4.28114,0.6799,67550,6.755,4.533333333,6.029948845,5.381571708,434099,391181,42918,0.109713918,Republican
New York,2007,Mideast,32,0.056958977,1918,0.1918,0.001729648,1050,0.105,0.000946888,75523,7.5523,0.068106477,65035,55974,23550,2.355,0.021237339,78116,7.8116,0.070444839,168403,16.8403,0.151865459,157098,15.7098,0.141670635,98131,19563,79496,7.9496,0.07168932,63161.582,1108896,56958.97722,899609.9,34774,3.4774,121009,12.1009,0.109125653,117694,11.7694,0.106136193,3816300,10.5816,8,Democratic,4.28177,0.6814,66850,6.685,4.433333333,6.044890817,5.382364699,443797,397808,45989,0.115606021,Democrat
New York,2007,Mideast,32,0.056958977,1918,0.1918,0.001729648,1050,0.105,0.000946888,75523,7.5523,0.068106477,65035,55974,23550,2.355,0.021237339,78116,7.8116,0.070444839,168403,16.8403,0.151865459,157098,15.7098,0.141670635,98131,19563,79496,7.9496,0.07168932,63161.582,1108896,56958.97722,899609.9,34774,3.4774,121009,12.1009,0.109125653,117694,11.7694,0.106136193,3816300,10.5816,8,Democratic,4.28177,0.6814,66850,6.685,4.433333333,6.044890817,5.382364699,443797,397808,45989,0.115606021,Republican
New York,2008,Mideast,32,0.05935472,2040,0.204,0.001855837,1110,0.111,0.001009794,71865,7.1865,0.065377321,61287,56253,23116,2.3116,0.021029182,82354,8.2354,0.074919417,132948,13.2948,0.120945997,162617,16.2617,0.1479366,105523,20238,82978,8.2978,0.075487084,65244.75,1099234.4,59354.71998,920456.5,35849,3.5849,117540,11.754,0.106928968,125761,12.5761,0.11440781,3780200,10.5775,8,Democratic,4.28358,0.6818,66480,6.648,5.408333333,6.041090311,5.385193229,461317,411142,50175,0.122038128,Democrat
New York,2008,Mideast,32,0.05935472,2040,0.204,0.001855837,1110,0.111,0.001009794,71865,7.1865,0.065377321,61287,56253,23116,2.3116,0.021029182,82354,8.2354,0.074919417,132948,13.2948,0.120945997,162617,16.2617,0.1479366,105523,20238,82978,8.2978,0.075487084,65244.75,1099234.4,59354.71998,920456.5,35849,3.5849,117540,11.754,0.106928968,125761,12.5761,0.11440781,3780200,10.5775,8,Democratic,4.28358,0.6818,66480,6.648,5.408333333,6.041090311,5.385193229,461317,411142,50175,0.122038128,Democrat
New York,2009,Mideast,32,0.056172574,2011,0.2011,0.00174443,1092,0.1092,0.000947249,71395,7.1395,0.061931168,54593,55493,21475,2.1475,0.018628361,84467,8.4467,0.073270397,181506,18.1506,0.1574463,159851,15.9851,0.138661799,94666,21009,84740,8.474,0.073507209,64756.423,1152812.1,56172.574,906188.3,35509,3.5509,110086,11.0086,0.095493446,115675,11.5675,0.100341591,4163700,10.6195,16,Democratic,4.28572,0.6823,66430,6.643,8.366666667,6.061758526,5.385463272,537991,484480,53511,0.11045038,Democrat
New York,2010,Mideast,32,0.05256211,2369,0.2369,0.001951486,983,0.0983,0.000809755,72164,7.2164,0.059445763,57544,57844,22091,2.2091,0.018197666,91616,9.1616,0.075469528,190851,19.0851,0.157215279,167284,16.7284,0.137801744,93101,21062,85269,8.5269,0.070241128,63807.61,1213946.9,52562.10959,943392.7,36723,3.6723,115388,11.5388,0.095051933,114163,11.4163,0.094042828,5140700,10.711,16,Democratic,4.28763,0.6828,64960,6.496,8.716666667,6.08419969,5.384998193,608390,559569,48821,0.087247507,Democrat
New York,2011,Mideast,32,0.054969075,2203,0.2203,0.001782274,860,0.086,0.000695758,65729,6.5729,0.053176161,57571,59437,23055,2.3055,0.018651986,95412,9.5412,0.07719034,187204,18.7204,0.151452023,173520,17.352,0.140381376,97477,21318,85634,8.5634,0.06927973,67945.152,1236061.4,54969.07516,995231.4,38014,3.8014,117008,11.7008,0.094661964,118795,11.8795,0.096107685,5465900,10.7377,12,Democratic,4.29002,0.6822,64090,6.409,8.358333333,6.092040044,5.384923018,606770,552210,54560,0.098802992,Democrat
New York,2012,Mideast,32,0.054100993,1771,0.1771,0.001339183,918,0.0918,0.000694167,63656,6.3656,0.048134978,59099,59765,22793,2.2793,0.017235462,100391,10.0391,0.07591301,205532,20.5532,0.155417843,180472,18.0472,0.136468136,100011,21874,86403,8.6403,0.065335655,71545.745,1322447.9,54100.99332,1039791.6,38847,3.8847,118864,11.8864,0.089881802,121885,12.1885,0.092166202,4801600,10.6814,12,Democratic,4.29166,0.6791,59200,5.92,8.625,6.121378571,5.384933758,544573,488543,56030,0.11468796,
New York,2013,Mideast,32,0.054343598,2081,0.2081,0.001535135,853,0.0853,0.00062925,65208,6.5208,0.048103345,59724,61677,22848,2.2848,0.016854761,103937,10.3937,0.076673374,191866,19.1866,0.141537793,182171,18.2171,0.13438588,100392,21543,87477,8.7477,0.064530983,73667.171,1355581.4,54343.59825,1051798.1,39977,3.9977,121401,12.1401,0.089556407,121935,12.1935,0.089950334,4926300,10.6925,12,Democratic,4.2928,0.6767,61300,6.13,7.791666667,6.132125601,5.384523657,546178,486781,59397,0.122019964,
New York,2014,Mideast,32,0.053913922,2292,0.2292,0.001605253,943,0.0943,0.000660451,64537,6.4537,0.045199906,60716,62318,22621,2.2621,0.015843114,103407,10.3407,0.072423365,197204,19.7204,0.138116155,184861,18.4861,0.129471464,103599,22111,88653,8.8653,0.062090077,76978.982,1427812.7,53913.92162,1090000.8,41736,4.1736,123034,12.3034,0.086169566,125710,12.571,0.088043761,5017800,10.7005,12,Democratic,4.29339,,65690,6.569,6.291666667,6.154671241,5.384616815,576978,517428,59550,0.115088476,
New York,2015,Mideast,32,0.052562381,2201,0.2201,0.001479376,883,0.0883,0.000593498,65589,6.5589,0.044084868,63828,64277,22198,2.2198,0.014920122,110687,11.0687,0.074396954,187324,18.7324,0.125907605,184944,18.4944,0.124307916,107336,23522,90689,9.0689,0.060955536,78201.753,1487789.4,52562.3808,1137082.3,42749,4.2749,128105,12.8105,0.086104256,130858,13.0858,0.087954653,5149400,10.7118,12,Democratic,4.29347,0.6714,70210,7.021,5.233333333,6.17254146,5.382983668,624357,567054,57303,0.101053868,
New York,2016,Mideast,32,0.052791946,2393.8,0.23938,0.001552878,829.8,0.08298,0.000538298,69844.7,6.98447,0.045308851,71818.6,70243.8,30964.4,3.09644,0.02008687,128947.1,12.89471,0.083649081,292589.5,29.25895,0.189805299,214105.6,21.41056,0.138892125,132572.9,33799.2,108400.2,10.84002,0.070320132,81380.073,1541524.4,52791.94608,1176654.7,43996,4.3996,142062.4,14.20624,0.092157088,166372.1,16.63721,0.107926997,5778100,10.7618,12,Democratic,4.293,0.6685,73720,7.372,4.875,6.187950403,5.379533938,660833,599787,61046,0.101779465,
New York,2017,Mideast,32,0.049038653,2819.2,0.28192,0.001735105,688.4,0.06884,0.000423683,69419.6,6.94196,0.042724994,72209.2,77327.4,33383.4,3.33834,0.020546151,125222.9,12.52229,0.077069698,320457.4,32.04574,0.197228743,220374,22.0374,0.135631404,140688.9,34152.3,115470.6,11.54706,0.071067547,79678.037,1624800.7,49038.65256,1255776.7,45811,4.5811,149536.6,14.95366,0.092033811,174841.2,17.48412,0.107607782,6145600,10.7886,4,Democratic,4.29202,0.6652,72570,7.257,4.633333333,6.210800098,5.379782164,674712,613125,61587,0.100447706,
New York,2018,Mideast,32,0.052168382,2654.9,0.26549,0.001594356,716.6,0.07166,0.000430342,68167.9,6.81679,0.040937089,72092.9,79661.5,34984.3,3.49843,0.021009235,140727.2,14.07272,0.084511359,303102.5,30.31025,0.182023122,227923.1,22.79231,0.136875394,144215.6,34817.2,120781.6,12.07816,0.072533364,86870.101,1665186.8,52168.38195,1298669,47925,4.7925,151754.4,15.17544,0.091133559,179032.8,17.90328,0.107515145,6539900,10.8156,4,Democratic,4.29071,0.662,77760,7.776,4.1,6.22146296,5.379450561,696507,634179,62328,0.0982814,
New York,2019,Mideast,32,0.049930655,3066.1,0.30661,0.001793302,742.1,0.07421,0.00043404,72599.1,7.25991,0.042461805,70952.3,81799.8,35348.1,3.53481,0.020674418,154111.4,15.41114,0.090136767,311324.7,31.13247,0.182087775,226408,22.6408,0.132421645,149804.1,35006.4,126152.8,12.61528,0.073784324,85368.973,1709750.7,49930.65539,1343066.3,49614,4.9614,152752.1,15.27521,0.089341739,184810.5,18.48105,0.108092074,6607400,10.82,8,Democratic,4.289,0.6586,81840,8.184,3.85,6.23293279,5.381095216,749554,685729,63825,0.093076128,
New York,2020,Mideast,32,0.056175146,2818.2,0.28182,0.001707413,822.5,0.08225,0.000498314,68229.5,6.82295,0.041337002,67574.8,75056.4,29589.9,2.95899,0.01792711,159020.3,15.90203,0.096342821,326512.4,32.65124,0.197818301,225257.9,22.52579,0.136473026,147422,32474.2,122370.9,12.23709,0.074138696,92720.854,1650567.2,56175.14634,1405028.8,47813,4.7813,142631.2,14.26312,0.086413446,179896.2,17.98962,0.108990534,,,,,,,77400,7.74,9.85,6.217633211,,750722,685084,65638,0.095810149,
New York,2021,Mideast,32,0.054367452,2854.7,0.28547,0.001655405,776,0.0776,0.000449993,70824,7.0824,0.041069958,66170.1,74311.1,33391.9,3.33919,0.019363548,171939.1,17.19391,0.099705348,331996.9,33.19969,0.192520877,239485.6,23.94856,0.138874724,159711,33353.4,127045.7,12.70457,0.073672223,93755.159,1724472.2,54367.45168,1508135.1,53354,5.3354,140481.2,14.04812,0.081463302,193064.4,19.30644,0.111955646,,,,,,,78630,7.863,7.016666667,6.236656198,,706466,640281,66185,0.103368677,
New York,2022,Mideast,32,0.066902384,3177.7,0.31777,0.001801903,634.3,0.06343,0.000359677,70400.2,7.04002,0.039920169,62360.3,72434.1,36298.8,3.62988,0.020583098,182837.1,18.28371,0.103677091,338006.1,33.80061,0.191665089,250735.4,25.07354,0.142178567,164949.6,34787.6,130916.7,13.09167,0.074235823,"117,984",1763524.6,66902.38401,1483802.3,58571,5.8571,134794.4,13.47944,0.076434658,199737.2,19.97372,0.113260229,,,,,,,75910,7.591,4.25,6.246381522,,696398,641753,54645,0.085149582,
North Carolina,1997,Southeast,33,0.014078272,3549,0.3549,0.015171575,1001,0.1001,0.004279162,70244,7.0244,0.300285178,15767,17969,8845,0.8845,0.037811377,6673,0.6673,0.028526322,10008,1.0008,0.042783071,31190,3.119,0.133333732,11912,2530,17436,1.7436,0.074536934,3293.25,233924.3,14078.27233,,19255,1.9255,33736,3.3736,0.144217595,14442,1.4442,0.061737921,,,,,,,61640,6.164,3.833333333,5.369075339,,234160,206311,27849,0.134985532,Democrat
North Carolina,1998,Southeast,33,0.014471917,2939,0.2939,0.011951658,1200,0.12,0.004879888,69861,6.9861,0.28409486,16893,20207,9573,0.9573,0.038929304,7742,0.7742,0.031483409,11183,1.1183,0.045476486,31700,3.17,0.128910366,13980,2582,18428,1.8428,0.074938808,3558.75,245907.3,14471.91686,198232,19976,1.9976,37100,3.71,0.15086986,16562,1.6562,0.067350583,,,,,,,60810,6.081,3.533333333,5.390771421,,246128,218966,27162,0.124046656,Democrat
North Carolina,1999,Southeast,33,0.014186929,2996,0.2996,0.011345756,1310,0.131,0.004960928,76349,7.6349,0.289131213,17433,20878,9442,0.9442,0.035756551,7940,0.794,0.030068525,12830,1.283,0.048586798,33774,3.3774,0.127901054,14833,2672,19160,1.916,0.072558305,3746.25,264063.5,14186.92852,207943,21184,2.1184,38311,3.8311,0.145082527,17505,1.7505,0.066290873,,,,,,,61930,6.193,3.283333333,5.421708375,,267886,237884,30002,0.126120294,Democrat
North Carolina,2000,Southeast,33,0.014028224,4258,0.4258,0.015444648,1262,0.1262,0.004577536,78752,7.8752,0.285649825,17926,21003,9560,0.956,0.034676101,7655,0.7655,0.027766271,14027,1.4027,0.050878836,34343,3.4343,0.124569178,14847,2784,19582,1.9582,0.071027972,3867.5,275694.2,14028.22403,221516.2,22462,2.2462,38929,3.8929,0.141203551,17631,1.7631,0.063951291,,,,,,,61570,6.157,3.758333333,5.44042763,,285874,254098,31776,0.125054113,Democrat
North Carolina,2001,Southeast,33,0.013654227,4067,0.4067,0.014088093,1369,0.1369,0.004742218,77672,7.7672,0.269055904,17908,20518,7874,0.7874,0.027275546,8021,0.8021,0.027784754,21018,2.1018,0.072806378,36049,3.6049,0.12487378,15469,2915,20557,2.0557,0.071209473,3941.75,288683.5,13654.22686,228090.9,22948,2.2948,38426,3.8426,0.133107711,18384,1.8384,0.063682199,,,,,,,59970,5.997,5.625,5.460421962,,318542,284384,34158,0.120112243,Democrat
North Carolina,2001,Southeast,33,0.013654227,4067,0.4067,0.014088093,1369,0.1369,0.004742218,77672,7.7672,0.269055904,17908,20518,7874,0.7874,0.027275546,8021,0.8021,0.027784754,21018,2.1018,0.072806378,36049,3.6049,0.12487378,15469,2915,20557,2.0557,0.071209473,3941.75,288683.5,13654.22686,228090.9,22948,2.2948,38426,3.8426,0.133107711,18384,1.8384,0.063682199,,,,,,,59970,5.997,5.625,5.460421962,,318542,284384,34158,0.120112243,Democrat
North Carolina,2002,Southeast,33,0.013349938,2770,0.277,0.009291872,1131,0.1131,0.003793902,75262,7.5262,0.252463856,18542,20813,7791,0.7791,0.026134648,9294,0.9294,0.031176411,24995,2.4995,0.083844889,36112,3.6112,0.121136493,16053,3018,21498,2.1498,0.07211432,3979.75,298110,13349.93794,231930.9,23299,2.3299,39355,3.9355,0.132015028,19071,1.9071,0.06397303,,,,,,,56670,5.667,6.925,5.474376545,,352895,314672,38223,0.12146934,Democrat
North Carolina,2003,Southeast,33,0.013132916,2857,0.2857,0.009236443,1200,0.12,0.0038795,76347,7.6347,0.246823498,19982,21805,8247,0.8247,0.026661865,9779,0.9779,0.031614693,26670,2.667,0.086221891,35051,3.5051,0.113316966,16020,3168,22327,2.2327,0.072181333,4062.25,309318.2,13132.9162,241805.1,24167,2.4167,41787,4.1787,0.135093894,19188,1.9188,0.062033207,,,,,,,56680,5.668,6.716666667,5.490405474,,388542,350650,37892,0.10806217,Democrat
North Carolina,2004,Southeast,33,0.013217235,3510,0.351,0.010699993,1325,0.1325,0.004039171,76580,7.658,0.233448849,21703,22008,8918,0.8918,0.027185908,12264,1.2264,0.037385958,28499,2.8499,0.086877236,35909,3.5909,0.10946611,17167,3440,23546,2.3546,0.071778357,4335.75,328037.6,13217.23485,261603.4,25399,2.5399,43711,4.3711,0.133249969,20607,2.0607,0.062819018,,,,,,,59680,5.968,5.858333333,5.515923626,,407512,369909,37603,0.101654731,Democrat
North Carolina,2005,Southeast,33,0.013833218,3974,0.3974,0.011277134,1269,0.1269,0.003601078,79125,7.9125,0.224535286,22747,22578,9348,0.9348,0.026527088,13187,1.3187,0.037421129,32996,3.2996,0.093633697,37582,3.7582,0.106647521,17765,3504,24331,2.4331,0.069044778,4874.75,352394.5,13833.21817,280391.8,26822,2.6822,45325,4.5325,0.128620055,21269,2.1269,0.060355653,,,,,,,60620,6.062,5.6,5.547029122,,428018,388870,39148,0.100671175,Democrat
North Carolina,2006,Southeast,33,0.014005704,4180,0.418,0.010898975,1202,0.1202,0.003134107,92382,9.2382,0.240877779,23793,22809,9606,0.9606,0.025046783,13233,1.3233,0.034503861,32657,3.2657,0.085150199,38946,3.8946,0.101548202,18952,3677,25939,2.5939,0.067633616,5371.5,383522.3,14005.70449,304872.7,27851,2.7851,46602,4.6602,0.121510535,22629,2.2629,0.059003088,,,,,,,55750,5.575,5.133333333,5.583790621,,434099,391181,42918,0.109713918,Democrat
