geoname,year,region,geocode,taxrevenueratio,  AGR,AGRm,AGRr,  MIN,MINm,MINr,  MAN,MANm,MANr,  Wholesale trade,  Retail trade,  TandW,TandWm,TandWr,  INF,INFm,INFr,   FandI,FandIm,FandIr,   RE,Rem,REr,"   Professional, scientific, and technical services",   Educational services,   HS,HSm,HSr,STR,GDP,taxrevenue,SPI,PIEPC,PIEPCm,TRADE,TRADEm,TRADEr,PSTE,PSTEm,PSTEr,igt,lg(igt),c,p,lg(pl),wapw,MEHI,MEHIm,unemployrate,lg(gdp),lg(ml),granttotaloutlay,federalfunds,trustfunds,constraintratio,stategovernorparty,prediction,taxeffort
New Mexico,2011,Southwest,31,0.056901541,1076,0.1076,0.012421356,7749,0.7749,0.089454545,4150,-0.0281,0.047907648,2555,4816,2177,0.0204,0.025131313,3371,-0.0617,0.038914863,2195,-0.0006,0.025339105,11085,0.0852,0.127965368,5958,444,5730,0.0114,0.066147186,4929.096,86625,56901.54113,73017.7,29514,0.1049,7371,0.7371,0.085090909,6402,-0.0078,0.073904762,,,,,,,53130,-0.577,-0.558333333,4.937643248,,606770,552210,54560,0.098802992,Republican,0.089831007,1.578709564
New Mexico,2012,Southwest,31,0.062452992,897,0.0897,0.010239539,8250,0.825,0.094176362,4167,0.0017,0.047567624,2601,4911,2140,-0.0037,0.024428778,3195,-0.0176,0.036471937,2188,-0.0007,0.024976713,11026,-0.0059,0.125865281,5841,441,5865,0.0135,0.066950832,5470.982,87601.6,62452.99173,74610.8,29950,0.0436,7512,0.7512,0.085751858,6282,-0.012,0.071711019,,,,,,,53920,0.079,-0.25,4.942512038,,544573,488543,56030,0.11468796,Republican,0.087095387,1.394575091
New Mexico,2013,Southwest,31,0.060933309,878,0.0878,0.009930868,8953,0.8953,0.101265451,4021,-0.0146,0.045480663,2647,4921,2118,-0.0022,0.023956241,3027,-0.0168,0.034237744,2186,-0.0002,0.024725374,10820,-0.0206,0.122382685,5655,420,5807,-0.0058,0.065681724,5387.187,88411.2,60933.30935,73079.8,30456,0.0506,7568,0.7568,0.085600014,6075,-0.0207,0.068713014,,,,,,,49280,-0.464,-0.058333334,4.946507285,,546178,486781,59397,0.122019964,Republican,0.086591506,1.421086552
New Mexico,2014,Southwest,31,0.062245267,1102,0.1102,0.011914042,10162,1.0162,0.109864329,3822,-0.0199,0.04132075,2729,5141,2186,0.0068,0.02363348,2792,-0.0235,0.030185122,2467,0.0281,0.026671452,10997,0.0177,0.118891756,5793,418,5892,0.0085,0.063700121,5757.432,92495.9,62245.26709,77266,31620,0.1164,7870,0.787,0.085084852,6211,0.0136,0.067148922,,,,,,,56470,0.719,-0.316666666,4.966122483,,576978,517428,59550,0.115088476,Republican,0.089280956,1.434341281
New Mexico,2015,Southwest,31,0.066106048,1067,0.1067,0.011737386,10751,1.0751,0.118264891,3878,0.0056,0.042659403,2752,5317,2129,-0.0057,0.023419771,2939,0.0147,0.032330064,2481,0.0014,0.027291898,11272,0.0275,0.123996079,5937,411,6182,0.029,0.068004237,6009.443,90906.1,66106.04789,79130.8,32292,0.0672,8069,0.8069,0.08876192,6348,0.0137,0.069830297,,,,,,,54620,-0.185,0.008333333,4.958593026,,624357,567054,57303,0.101053868,Republican,0.089992103,1.361329345
New Mexico,2016,Southwest,31,0.0569081,1383.7,0.13837,0.015204843,5958.2,0.59582,0.065471919,3820.6,-0.00574,0.041982816,3065.6,5523.1,2374.1,0.02451,0.026087893,2876.3,-0.00627,0.031606338,3247.2,0.07662,0.035681987,12260.1,0.09881,0.1347206,6786.1,591.6,7253.9,0.10719,0.079709771,5178.859,91003.9,56908.09954,80782.3,32896,0.0604,8588.7,0.85887,0.094377274,7377.7,0.10297,0.081070152,,,,,,,58130,0.351,0.15,4.959060005,,660833,599787,61046,0.101779465,Republican,0.097831254,1.719109477
New Mexico,2017,Southwest,31,0.057178975,1438.7,0.14387,0.015435023,6293.7,0.62937,0.067521653,3555.4,-0.02652,0.038143935,3189.6,5935.7,2623.4,0.02493,0.028145019,2617.5,-0.02588,0.028081721,3281.1,0.00339,0.035201121,11764.1,-0.0496,0.126210572,7072,561.4,7446.1,0.01922,0.07988512,5329.658,93210.1,57178.97524,82354.1,33853,0.0957,9125.3,0.91253,0.097900335,7633.4,0.02557,0.081894559,,,,,,,53770,-0.436,-0.708333333,4.969462974,,674712,613125,61587,0.100447706,Republican,0.098642644,1.725155864
New Mexico,2018,Southwest,31,0.0576551,1426.3,0.14263,0.014845384,7386.8,0.73868,0.076884166,3683.7,0.01283,0.038341122,3190.1,6218.7,2822,0.01986,0.029372274,2587.8,-0.00297,0.026934646,3313.7,0.00326,0.034490044,11919.6,0.01555,0.124062991,7407.2,559.8,7555.6,0.01095,0.07864109,5539.329,96077,57655.09956,86179.5,35349,0.1496,9408.8,0.94088,0.097929785,7967,0.03336,0.082923072,,,,,,,55810,0.204,-1.116666667,4.982619434,,696507,634179,62328,0.0982814,Republican,0.097492479,1.690960193
New Mexico,2019,Southwest,31,0.073946272,1418.8,0.14188,0.014124974,9328.9,0.93289,0.092874594,4216.6,0.05329,0.041978691,3266.9,6314.6,2775.2,-0.00468,0.027628721,2595.8,0.0008,0.02584269,3255.6,-0.00581,0.03241138,11833.6,-0.0086,0.11781033,7845.9,575.8,7726.1,0.01705,0.076917793,7427.622,100446.2,73946.27174,91139.6,35705,0.0356,9581.5,0.95815,0.095389373,8421.7,0.04547,0.083842893,,,,,,,60500,0.469,0.033333333,5.001933512,,749554,685729,63825,0.093076128,Republican,0.095635293,1.293307836
New Mexico,2020,Southwest,31,0.073324435,1297.9,0.12979,0.01331017,9018.8,0.90188,0.092489224,3845.5,-0.03711,0.039436212,3143.8,6138.4,2547.6,-0.02276,0.026126042,2236.1,-0.03597,0.02293156,3583.9,0.03283,0.036753463,11595.9,-0.02377,0.118917794,8148.3,521.5,7510.4,-0.02157,0.077020343,7150.005,97511.9,73324.43527,98783.2,35031,-0.0674,9282.2,0.92822,0.095190433,8669.8,0.02481,0.088910174,,,,,,,57380,-0.312,2.966666667,4.989057619,,750722,685084,65638,0.095810149,,,0
New Mexico,2021,Southwest,31,0.075036682,1073.1,0.10731,0.010777094,8045.8,0.80458,0.080803597,3784.8,-0.00607,0.038010571,3053,6137.1,2761.3,0.02137,0.027731608,2826.7,0.05906,0.028388417,3656.7,0.00728,0.036724069,11876.6,0.02807,0.119276144,8616.4,556.5,7786.9,0.02765,0.078203476,7471.575,99572.3,75036.68189,108248.3,39950,0.4919,9190.1,0.91901,0.092295749,9172.9,0.05031,0.09212301,,,,,,,57650,0.027,-0.866666667,4.998138539,,706466,640281,66185,0.103368677,,,0
New Mexico,2022,Southwest,31,0.084903519,1172.8,0.11728,0.011575779,8316.4,0.83164,0.082084588,3692.7,-0.00921,0.036447713,2887.6,5401,2854.5,0.00932,0.028174505,3108.3,0.02816,0.030679564,3702.2,0.00455,0.03654148,12315.8,0.04392,0.121559493,9230.1,594,7965.6,0.01787,0.078622119,"8,602",101315,84903.51873,110303,43336,0.3386,8288.6,0.82886,0.081810196,9824.1,0.06512,0.096965898,,,,,,,56420,-0.123,-3.033333333,5.005673749,,696398,641753,54645,0.085149582,,,0
New York,1997,Mideast,32,0,1185,0.1185,0.001649677,738,0.0738,0.001027394,62251,,0.086661632,47453,42504,21446,,0.029855671,48985,,0.068193604,120674,,0.167994181,125295,,0.174427225,77553,16342,68137,,0.094855723,0,718322.5,0,,20405,,89957,8.9957,0.125232051,93895,,0.130714268,,,,,,,61570,,,5.85631947,,234160,206311,27849,0.134985532,Republican,,#DIV/0!
New York,1998,Mideast,32,0,1367,0.1367,0.001834349,867,0.0867,0.001163409,65636,0.3385,0.088075567,49988,45676,21269,-0.0177,0.028540423,49150,0.0165,0.065953351,125535,0.4861,0.168452775,126763,0.1468,0.170100602,81298,16704,66865,-0.1272,0.089724736,0,745223.7,0,600087.2,21592,0.1187,95664,9.5664,0.128369508,98002,0.4107,0.131506821,,,,,,,63450,0.188,-0.8,5.872286658,,246128,218966,27162,0.124046656,Republican,,#DIV/0!
New York,1999,Mideast,32,0,1597,0.1597,0.002012042,962,0.0962,0.001212013,66150,0.0514,0.083341617,51067,47346,21219,-0.005,0.026733572,53905,0.4755,0.067914284,140499,1.4964,0.177013059,132351,0.5588,0.166747489,86261,16565,68990,0.2125,0.0869197,0,793721.1,0,635242.7,22961,0.1369,98413,9.8413,0.123989396,102826,0.4824,0.129549284,,,,,,,66470,0.302,-0.416666667,5.899667926,,267886,237884,30002,0.126120294,Republican,,#DIV/0!
New York,2000,Mideast,32,0.049764894,1772,0.1772,0.002112894,958,0.0958,0.001142298,69762,0.3612,0.083182666,53739,48136,21145,-0.0074,0.025212831,52693,-0.1212,0.062829968,153015,1.2516,0.182451703,133531,0.118,0.159219412,88260,17112,69126,0.0136,0.082424314,41735.841,838660.3,49764.89408,683214.3,24536,0.1575,101875,10.1875,0.121473498,105372,0.2546,0.125643243,2578600,10.4114,10,Democratic,4.27879,0.6646,65470,-0.1,-0.675,5.923586085,5.378457862,285874,254098,31776,0.125054113,Republican,0.051619563,1.037268622
New York,2001,Mideast,32,0.051141011,1795,0.1795,0.002046402,987,0.0987,0.001125236,66569,-0.3193,0.075892439,52163,49228,19273,-0.1872,0.021972314,56974,0.4281,0.064953595,180109,2.7094,0.205334485,141355,0.7824,0.161152725,89643,17009,70083,0.0957,0.079898599,44858.302,877149.3,51141.011,709417.6,25420,0.0884,101391,10.1391,0.115591496,106652,0.128,0.121589335,2624800,10.4191,2,Democratic,4.28064,0.6667,66180,0.071,0.366666667,5.943073521,5.379138659,318542,284384,34158,0.120112243,Republican,0.050372061,0.984964122
New York,2002,Mideast,32,0.048784949,1647,0.1647,0.001857255,924,0.0924,0.001041957,68878,0.2309,0.077670915,52293,51648,18814,-0.0459,0.021215781,62245,0.5271,0.070191151,164021,-1.6088,0.1849598,141148,-0.0207,0.159166849,89762,17104,71841,0.1758,0.081012169,43262.137,886792.7,48784.9494,707561.1,26282,0.0862,103941,10.3941,0.117210031,106866,0.0214,0.120508434,3001615.5,10.4774,2,Democratic,4.28189,0.6688,65140,-0.104,1.325,5.947822109,5.382962091,352895,314672,38223,0.12146934,Republican,0.048401648,0.992143048
New York,2003,Mideast,32,0.046674248,1673,0.1673,0.001848046,962,0.0962,0.001062654,67913,-0.0965,0.075018729,56507,55343,19483,0.0669,0.021521504,61687,-0.0558,0.068141303,148737,-1.5284,0.164299334,142432,0.1284,0.157334643,87851,17910,74612,0.2771,0.082418645,42253.291,905280.6,46674.24774,717555.3,27657,0.1375,111850,11.185,0.123552852,105761,-0.1105,0.116826761,3531200,10.5479,2,Democratic,4.28276,0.6711,65060,-0.008,0.2,5.956783214,5.379715139,388542,350650,37892,0.10806217,Republican,0.048077272,1.030059917
New York,2004,Mideast,32,0.047976144,1774,0.1774,0.001857218,963,0.0963,0.001008174,71093,0.318,0.074427968,59247,57795,21048,0.1565,0.02203536,67264,0.5577,0.07041935,152465,0.3728,0.159617124,143904,0.1472,0.150654528,86462,18802,76698,0.2086,0.080295899,45826.429,955192,47976.14406,749469.3,29350,0.1693,117042,11.7042,0.122532433,105264,-0.0497,0.110201928,3824100,10.5825,2,Democratic,4.28266,0.6736,66230,0.117,-0.608333333,5.980090676,5.380513333,407512,369909,37603,0.101654731,Republican,0.048199548,1.004656564
New York,2005,Mideast,32,0.050565619,2068,0.2068,0.002037345,912,0.0912,0.000898481,71827,0.0734,0.070762289,60671,58929,22177,0.1129,0.021848264,70223,0.2959,0.069182066,171840,1.9375,0.16929277,149981,0.6077,0.147757792,90755,18870,77421,0.0723,0.076273368,51326.444,1015046.3,50565.61853,777653.2,31331,0.1981,119600,11.96,0.117827138,109625,0.4361,0.108,3748000,10.5738,2,Democratic,4.28177,0.6769,68010,0.178,-0.833333334,6.006485852,5.380513333,428018,388870,39148,0.100671175,Republican,0.048391189,0.956997857
New York,2006,Mideast,32,0.053577879,2168,0.2168,0.002023534,1018,0.1018,0.000950165,76250,0.4423,0.071169023,62482,57164,23523,0.1346,0.021955527,69449,-0.0774,0.064821213,187727,1.5887,0.175217668,150296,0.0315,0.140280911,93710,19240,79573,0.2152,0.074270592,57402.97,1071393.1,53577.87912,836022.6,33138,0.1807,119646,11.9646,0.111673297,112950,0.3325,0.10542349,3652400,10.5626,2,Democratic,4.28114,0.6799,67550,-0.046,-0.425,6.029948845,5.381571708,434099,391181,42918,0.109713918,Republican,0.048517393,0.905548967
New York,2007,Mideast,32,0.056958977,1918,0.1918,0.001729648,1050,0.105,0.000946888,75523,-0.0727,0.068106477,65035,55974,23550,0.0027,0.021237339,78116,0.8667,0.070444839,168403,-1.9324,0.151865459,157098,0.6802,0.141670635,98131,19563,79496,-0.0077,0.07168932,63161.582,1108896,56958.97722,899609.9,34774,0.1636,121009,12.1009,0.109125653,117694,0.4744,0.106136193,3816300,10.5816,8,Democratic,4.28177,0.6814,66850,-0.07,-0.1,6.044890817,5.382364699,443797,397808,45989,0.115606021,Democrat,0.04699585,0.82508241
New York,2008,Mideast,32,0.05935472,2040,0.204,0.001855837,1110,0.111,0.001009794,71865,-0.3658,0.065377321,61287,56253,23116,-0.0434,0.021029182,82354,0.4238,0.074919417,132948,-3.5455,0.120945997,162617,0.5519,0.1479366,105523,20238,82978,0.3482,0.075487084,65244.75,1099234.4,59354.71998,920456.5,35849,0.1075,117540,11.754,0.106928968,125761,0.8067,0.11440781,3780200,10.5775,8,Democratic,4.28358,0.6818,66480,-0.037,0.975,6.041090311,5.385193229,461317,411142,50175,0.122038128,Democrat,0.045978978,0.774647374
New York,2009,Mideast,32,0.056172574,2011,0.2011,0.00174443,1092,0.1092,0.000947249,71395,-0.047,0.061931168,54593,55493,21475,-0.1641,0.018628361,84467,0.2113,0.073270397,181506,4.8558,0.1574463,159851,-0.2766,0.138661799,94666,21009,84740,0.1762,0.073507209,64756.423,1152812.1,56172.574,906188.3,35509,-0.034,110086,11.0086,0.095493446,115675,-1.0086,0.100341591,4163700,10.6195,16,Democratic,4.28572,0.6823,66430,-0.005,2.958333334,6.061758526,5.385463272,537991,484480,53511,0.11045038,Democrat,0.043350385,0.771735776
New York,2010,Mideast,32,0.05256211,2369,0.2369,0.001951486,983,0.0983,0.000809755,72164,0.0769,0.059445763,57544,57844,22091,0.0616,0.018197666,91616,0.7149,0.075469528,190851,0.9345,0.157215279,167284,0.7433,0.137801744,93101,21062,85269,0.0529,0.070241128,63807.61,1213946.9,52562.10959,943392.7,36723,0.1214,115388,11.5388,0.095051933,114163,-0.1512,0.094042828,5140700,10.711,16,Democratic,4.28763,0.6828,64960,-0.147,0.35,6.08419969,5.384998193,608390,559569,48821,0.087247507,Democrat,0.042215206,0.803148998
New York,2011,Mideast,32,0.054969075,2203,0.2203,0.001782274,860,0.086,0.000695758,65729,-0.6435,0.053176161,57571,59437,23055,0.0964,0.018651986,95412,0.3796,0.07719034,187204,-0.3647,0.151452023,173520,0.6236,0.140381376,97477,21318,85634,0.0365,0.06927973,67945.152,1236061.4,54969.07516,995231.4,38014,0.1291,117008,11.7008,0.094661964,118795,0.4632,0.096107685,5465900,10.7377,12,Democratic,4.29002,0.6822,64090,-0.087,-0.358333334,6.092040044,5.384923018,606770,552210,54560,0.098802992,Democrat,0.042564412,0.774333787
New York,2012,Mideast,32,0.054100993,1771,0.1771,0.001339183,918,0.0918,0.000694167,63656,-0.2073,0.048134978,59099,59765,22793,-0.0262,0.017235462,100391,0.4979,0.07591301,205532,1.8328,0.155417843,180472,0.6952,0.136468136,100011,21874,86403,0.0769,0.065335655,71545.745,1322447.9,54100.99332,1039791.6,38847,0.0833,118864,11.8864,0.089881802,121885,0.309,0.092166202,4801600,10.6814,12,Democratic,4.29166,0.6791,59200,-0.489,0.266666667,6.121378571,5.384933758,544573,488543,56030,0.11468796,,,0
New York,2013,Mideast,32,0.054343598,2081,0.2081,0.001535135,853,0.0853,0.00062925,65208,0.1552,0.048103345,59724,61677,22848,0.0055,0.016854761,103937,0.3546,0.076673374,191866,-1.3666,0.141537793,182171,0.1699,0.13438588,100392,21543,87477,0.1074,0.064530983,73667.171,1355581.4,54343.59825,1051798.1,39977,0.113,121401,12.1401,0.089556407,121935,0.005,0.089950334,4926300,10.6925,12,Democratic,4.2928,0.6767,61300,0.21,-0.833333333,6.132125601,5.384523657,546178,486781,59397,0.122019964,,,0
New York,2014,Mideast,32,0.053913922,2292,0.2292,0.001605253,943,0.0943,0.000660451,64537,-0.0671,0.045199906,60716,62318,22621,-0.0227,0.015843114,103407,-0.053,0.072423365,197204,0.5338,0.138116155,184861,0.269,0.129471464,103599,22111,88653,0.1176,0.062090077,76978.982,1427812.7,53913.92162,1090000.8,41736,0.1759,123034,12.3034,0.086169566,125710,0.3775,0.088043761,5017800,10.7005,12,Democratic,4.29339,,65690,0.439,-1.5,6.154671241,5.384616815,576978,517428,59550,0.115088476,,,0
New York,2015,Mideast,32,0.052562381,2201,0.2201,0.001479376,883,0.0883,0.000593498,65589,0.1052,0.044084868,63828,64277,22198,-0.0423,0.014920122,110687,0.728,0.074396954,187324,-0.988,0.125907605,184944,0.0083,0.124307916,107336,23522,90689,0.2036,0.060955536,78201.753,1487789.4,52562.3808,1137082.3,42749,0.1013,128105,12.8105,0.086104256,130858,0.5148,0.087954653,5149400,10.7118,12,Democratic,4.29347,0.6714,70210,0.452,-1.058333334,6.17254146,5.382983668,624357,567054,57303,0.101053868,,,0
New York,2016,Mideast,32,0.052791946,2393.8,0.23938,0.001552878,829.8,0.08298,0.000538298,69844.7,0.42557,0.045308851,71818.6,70243.8,30964.4,0.87664,0.02008687,128947.1,1.82601,0.083649081,292589.5,10.52655,0.189805299,214105.6,2.91616,0.138892125,132572.9,33799.2,108400.2,1.77112,0.070320132,81380.073,1541524.4,52791.94608,1176654.7,43996,0.1247,142062.4,14.20624,0.092157088,166372.1,3.55141,0.107926997,5778100,10.7618,12,Democratic,4.293,0.6685,73720,0.351,-0.358333333,6.187950403,5.379533938,660833,599787,61046,0.101779465,,,0
New York,2017,Mideast,32,0.049038653,2819.2,0.28192,0.001735105,688.4,0.06884,0.000423683,69419.6,-0.04251,0.042724994,72209.2,77327.4,33383.4,0.2419,0.020546151,125222.9,-0.37242,0.077069698,320457.4,2.78679,0.197228743,220374,0.62684,0.135631404,140688.9,34152.3,115470.6,0.70704,0.071067547,79678.037,1624800.7,49038.65256,1255776.7,45811,0.1815,149536.6,14.95366,0.092033811,174841.2,0.84691,0.107607782,6145600,10.7886,4,Democratic,4.29202,0.6652,72570,-0.115,-0.241666667,6.210800098,5.379782164,674712,613125,61587,0.100447706,,,0
New York,2018,Mideast,32,0.052168382,2654.9,0.26549,0.001594356,716.6,0.07166,0.000430342,68167.9,-0.12517,0.040937089,72092.9,79661.5,34984.3,0.16009,0.021009235,140727.2,1.55043,0.084511359,303102.5,-1.73549,0.182023122,227923.1,0.75491,0.136875394,144215.6,34817.2,120781.6,0.5311,0.072533364,86870.101,1665186.8,52168.38195,1298669,47925,0.2114,151754.4,15.17544,0.091133559,179032.8,0.41916,0.107515145,6539900,10.8156,4,Democratic,4.29071,0.662,77760,0.519,-0.533333333,6.22146296,5.379450561,696507,634179,62328,0.0982814,,,0
New York,2019,Mideast,32,0.049930655,3066.1,0.30661,0.001793302,742.1,0.07421,0.00043404,72599.1,0.44312,0.042461805,70952.3,81799.8,35348.1,0.03638,0.020674418,154111.4,1.33842,0.090136767,311324.7,0.82222,0.182087775,226408,-0.15151,0.132421645,149804.1,35006.4,126152.8,0.53712,0.073784324,85368.973,1709750.7,49930.65539,1343066.3,49614,0.1689,152752.1,15.27521,0.089341739,184810.5,0.57777,0.108092074,6607400,10.82,8,Democratic,4.289,0.6586,81840,0.408,-0.25,6.23293279,5.381095216,749554,685729,63825,0.093076128,,,0
New York,2020,Mideast,32,0.056175146,2818.2,0.28182,0.001707413,822.5,0.08225,0.000498314,68229.5,-0.43696,0.041337002,67574.8,75056.4,29589.9,-0.57582,0.01792711,159020.3,0.49089,0.096342821,326512.4,1.51877,0.197818301,225257.9,-0.11501,0.136473026,147422,32474.2,122370.9,-0.37819,0.074138696,92720.854,1650567.2,56175.14634,1405028.8,47813,-0.1801,142631.2,14.26312,0.086413446,179896.2,-0.49143,0.108990534,,,,,,,77400,-0.444,6,6.217633211,,750722,685084,65638,0.095810149,,,0
New York,2021,Mideast,32,0.054367452,2854.7,0.28547,0.001655405,776,0.0776,0.000449993,70824,0.25945,0.041069958,66170.1,74311.1,33391.9,0.3802,0.019363548,171939.1,1.29188,0.099705348,331996.9,0.54845,0.192520877,239485.6,1.42277,0.138874724,159711,33353.4,127045.7,0.46748,0.073672223,93755.159,1724472.2,54367.45168,1508135.1,53354,0.5541,140481.2,14.04812,0.081463302,193064.4,1.31682,0.111955646,,,,,,,78630,0.123,-2.833333333,6.236656198,,706466,640281,66185,0.103368677,,,0
New York,2022,Mideast,32,0.066902384,3177.7,0.31777,0.001801903,634.3,0.06343,0.000359677,70400.2,-0.04238,0.039920169,62360.3,72434.1,36298.8,0.29069,0.020583098,182837.1,1.0898,0.103677091,338006.1,0.60092,0.191665089,250735.4,1.12498,0.142178567,164949.6,34787.6,130916.7,0.3871,0.074235823,"117,984",1763524.6,66902.38401,1483802.3,58571,0.5217,134794.4,13.47944,0.076434658,199737.2,0.66728,0.113260229,,,,,,,75910,-0.272,-2.766666667,6.246381522,,696398,641753,54645,0.085149582,,,0
North Carolina,1997,Southeast,33,0.014078272,3549,,0.015171575,1001,,0.004279162,70244,,0.300285178,15767,17969,8845,,0.037811377,6673,,0.028526322,10008,,0.042783071,31190,,0.133333732,11912,2530,17436,,0.074536934,3293.25,233924.3,14078.27233,,19255,,33736,,0.144217595,14442,,0.061737921,,,,,,,61640,,,5.369075339,,234160,206311,27849,0.134985532,Democrat,,0
North Carolina,1998,Southeast,33,0.014471917,2939,-0.061,0.011951658,1200,0.0199,0.004879888,69861,-0.0383,0.28409486,16893,20207,9573,0.0728,0.038929304,7742,0.1069,0.031483409,11183,0.1175,0.045476486,31700,0.051,0.128910366,13980,2582,18428,0.0992,0.074938808,3558.75,245907.3,14471.91686,198232,19976,0.0721,37100,0.3364,0.15086986,16562,0.212,0.067350583,,,,,,,60810,-0.083,-0.3,5.390771421,,246128,218966,27162,0.124046656,Democrat,0.054446119,3.762191215
North Carolina,1999,Southeast,33,0.014186929,2996,0.0057,0.011345756,1310,0.011,0.004960928,76349,0.6488,0.289131213,17433,20878,9442,-0.0131,0.035756551,7940,0.0198,0.030068525,12830,0.1647,0.048586798,33774,0.2074,0.127901054,14833,2672,19160,0.0732,0.072558305,3746.25,264063.5,14186.92852,207943,21184,0.1208,38311,0.1211,0.145082527,17505,0.0943,0.066290873,,,,,,,61930,0.112,-0.25,5.421708375,,267886,237884,30002,0.126120294,Democrat,0.046844462,3.301945192
North Carolina,2000,Southeast,33,0.014028224,4258,0.1262,0.015444648,1262,-0.0048,0.004577536,78752,0.2403,0.285649825,17926,21003,9560,0.0118,0.034676101,7655,-0.0285,0.027766271,14027,0.1197,0.050878836,34343,0.0569,0.124569178,14847,2784,19582,0.0422,0.071027972,3867.5,275694.2,14028.22403,221516.2,22462,0.1278,38929,0.0618,0.141203551,17631,0.0126,0.063951291,,,,,,,61570,-0.036,0.475,5.44042763,,285874,254098,31776,0.125054113,Democrat,0.04378694,3.121345938
North Carolina,2001,Southeast,33,0.013654227,4067,-0.0191,0.014088093,1369,0.0107,0.004742218,77672,-0.108,0.269055904,17908,20518,7874,-0.1686,0.027275546,8021,0.0366,0.027784754,21018,0.6991,0.072806378,36049,0.1706,0.12487378,15469,2915,20557,0.0975,0.071209473,3941.75,288683.5,13654.22686,228090.9,22948,0.0486,38426,-0.0503,0.133107711,18384,0.0753,0.063682199,,,,,,,59970,-0.16,1.866666667,5.460421962,,318542,284384,34158,0.120112243,Democrat,0.02842556,2.081813932
North Carolina,2002,Southeast,33,0.013349938,2770,-0.1297,0.009291872,1131,-0.0238,0.003793902,75262,-0.241,0.252463856,18542,20813,7791,-0.0083,0.026134648,9294,0.1273,0.031176411,24995,0.3977,0.083844889,36112,0.0063,0.121136493,16053,3018,21498,0.0941,0.07211432,3979.75,298110,13349.93794,231930.9,23299,0.0351,39355,0.0929,0.132015028,19071,0.0687,0.06397303,,,,,,,56670,-0.33,1.3,5.474376545,,352895,314672,38223,0.12146934,Democrat,0.020453875,1.532132584
