geoname,year,region,taxrevenueratio,AGRm,MINm,MANm,TandWm,INFm,FandIm,Rem,HSm,PIEPCm,TRADEm,PSTEm,MEHIm,unemployrate
Texas,2014,Southwest,0.035228673,0.0575,2.0903,-1.1375,0.023,0.2708,0.3784,0.8711,0.2796,0.139,1.3877,0.4407,0.21,-1.108333333
Texas,2015,Southwest,0.035128375,0.0337,1.4107,1.2943,0.5006,0.3646,0.1394,0.3831,0.4811,0.0836,0.7599,0.4659,0.319,-0.708333334
Texas,2016,Southwest,0.03332457,0.06677,-9.80169,-0.30923,0.71715,0.55186,2.57706,2.00034,1.74266,0.0709,1.63485,2.08126,0.141,0.166666667
Texas,2017,Southwest,0.032155286,0.11848,3.04107,0.15247,0.67398,0.51491,-0.34116,2.14285,0.39939,0.1317,0.89094,0.51966,0.109,-0.308333333
Texas,2018,Southwest,0.034541854,-0.00747,0.89931,2.36732,0.17451,0.41424,0.18173,1.17525,0.25039,0.1384,0.78181,0.89637,-0.176,-0.441666667
Texas,2019,Southwest,0.035117822,-0.10508,2.74343,-1.5101,-0.08353,0.64765,0.40109,0.61279,0.37562,0.1059,0.32525,1.31418,0.772,-0.375
Texas,2020,Southwest,0.034428844,-0.00438,-0.677,-1.87402,-0.52407,0.24761,0.19227,2.32868,-0.40658,-0.0274,0.3071,-0.74208,0.029,4.2
Texas,2021,Southwest,0.034896375,0.10687,-2.5824,1.78148,0.80071,1.19063,1.52201,1.6224,0.692,0.5225,-0.05305,1.9401,-0.443,-2.075
Texas,2022,Southwest,0.042754511,-0.27761,-1.26068,0.3609,0.28412,1.16551,0.15473,1.87076,0.62215,0.3622,-0.0914,2.00608,0.196,-1.775
Utah,2000,Rocky Mountain,0.056602577,0.0027,0.0059,0.0884,-0.0059,-0.0176,0.0781,0.0232,0.0055,0.1053,0.0216,0.0317,-0.014,-0.183333333
Utah,2001,Rocky Mountain,0.055621883,0.0045,0.0306,-0.0916,-0.0372,-0.0053,0.2125,0.0322,0.0015,0.0559,0.0283,0.0169,-0.201,1.041666667
Utah,2002,Rocky Mountain,0.051650579,-0.0092,-0.0338,0.0301,-0.0013,0.0374,0.0437,-0.0184,0.0207,0.0636,0.0169,0.0089,-0.012,1.3
Utah,2003,Rocky Mountain,0.049966645,-0.0013,-0.0085,0.0944,0.0136,0.011,0.0328,0.0015,0.0203,0.0803,0.0685,0.0124,0.064,-0.1
Utah,2004,Rocky Mountain,0.048959965,0.0033,0.0241,0.0643,0.041,0.0382,0.0498,-0.0107,0.025,0.1373,0.0863,0.0211,0.054,-0.558333334
Utah,2005,Rocky Mountain,0.049931897,0.0056,0.0454,0.0599,0.0346,0.0587,0.036,0.1184,0.0228,0.1336,0.0785,0.0415,0.355,-0.966666666
Utah,2006,Rocky Mountain,0.051464671,-0.0079,0.0447,0.1288,0.0205,0.0348,0.11,0.115,0.0542,0.1395,0.1027,0.0579,-0.248,-1.175
Utah,2007,Rocky Mountain,0.052991251,-0.0074,0.0196,0.1256,0.0175,0.0168,0.089,0.1555,0.0051,0.1327,0.0654,0.0435,-0.342,-0.308333334
Utah,2008,Rocky Mountain,0.052672629,0.0032,-0.001,-0.0309,-0.0298,0.043,-0.2108,0.0243,0.0383,0.0352,-0.0291,0.06,0.928,0.783333334
Utah,2009,Rocky Mountain,0.04784893,-0.0072,0.0447,0.2877,-0.0352,-0.0459,-0.0707,-0.0419,0.0189,-0.1045,-0.1127,-0.0278,-0.502,3.916666666
Utah,2010,Rocky Mountain,0.044399837,0.0148,-0.0045,0.0676,0.0295,-0.0101,-0.0129,0.0493,-0.0081,0.0156,0.0076,0.0111,-0.338,0.675
Utah,2011,Rocky Mountain,0.044298142,0.0013,0.0187,-0.0168,0.0132,-0.0038,0.0779,0.0563,0.0226,0.0858,0.0334,0.0445,-0.376,-0.875
Utah,2012,Rocky Mountain,0.045136031,-0.0099,-0.0144,-0.2187,0.0027,0.033,0.0825,0.0525,0.0136,0.095,0.0688,0.0379,0.221,-2.283333333
Utah,2013,Rocky Mountain,0.047141996,0.0105,-0.0029,0.0437,0.0077,0.0431,-0.0156,0.0347,0.0403,0.0691,0.0503,0.0398,0.245,-0.566666667
Utah,2014,Rocky Mountain,0.044660814,0.0121,0.0538,-0.0345,0.0018,0.0196,0.0775,0.0549,0.0063,0.1302,0.0279,0.0568,0.178,-0.575
Utah,2015,Rocky Mountain,0.044831395,0.0015,-0.1252,0.0664,0.0023,0.057,0.0477,0.0948,0.0342,0.0951,0.075,0.0581,0.353,-0.125
Utah,2016,Rocky Mountain,0.044856775,0.01105,-0.08989,0.1754,0.14712,0.18499,0.37948,0.35419,0.17358,0.1352,0.32718,0.24509,0.077,-0.158333333
Utah,2017,Rocky Mountain,0.045810158,0.00719,0.10556,0.12289,0.05584,-0.01405,0.13121,0.16888,0.04498,0.1401,0.22818,0.06569,0.132,-0.183333333
Utah,2018,Rocky Mountain,0.051428388,0.0075,-0.00049,0.15925,0.0316,0.05627,0.0433,0.19807,0.04722,0.1856,0.09727,0.18496,0.679,-0.25
Utah,2019,Rocky Mountain,0.051472963,0.00367,0.0221,0.11746,0.01895,0.1438,0.17998,0.07229,0.04211,0.1454,0.05982,0.16595,0.719,-0.375
Utah,2020,Rocky Mountain,0.044835071,-0.00557,0.03652,-0.01896,-0.05378,0.0729,0.00716,-0.07518,-0.00877,0.0494,0.09068,0.06316,-0.159,2.308333333
Utah,2021,Rocky Mountain,0.060157661,-0.01144,0.00747,0.24704,0.04669,0.18326,0.17456,0.18694,0.08098,0.5622,0.04294,0.20224,-0.017,-2.091666667
Utah,2022,Rocky Mountain,0.06445119,0.02506,-0.02804,-0.00243,0.04486,0.17481,-0.19671,0.00511,0.08562,0.4339,-0.05348,0.2451,0.129,-0.458333333
Vermont,2000,New England,0.080994053,0.0032,0.0007,0.0321,0.0027,-0.0062,0.0074,0.0019,0.0096,0.1603,0.011,0.0073,-0.55,-0.266666667
Vermont,2001,New England,0.080560908,-0.0002,0.0023,0.0213,-0.0039,0.0016,0.0043,0.0204,0.0136,0.1393,0.019,-0.0014,0.049,0.483333334
Vermont,2002,New England,0.075309052,-0.004,0.0006,-0.001,0.0006,0.0059,0.008,0.0044,0.0139,0.113,0.0175,0.007,0.263,0.541666666
Vermont,2003,New England,0.073767375,0.0009,0.0022,0.0134,0.001,0.0042,0.0082,0.0026,0.0095,0.1526,0.0255,0.0106,-0.097,0.55
Vermont,2004,New England,0.077945778,0.0025,-0.0035,0.0053,0.0032,0.0078,0.0006,0.0122,0.006,0.1711,0.0142,0.0117,0.443,-0.708333333
Vermont,2005,New England,0.095404882,0.0063,0.0023,-0.0004,0.002,0.0031,0.0088,0.011,0.0065,0.1758,0.0028,-0.003,0.289,-0.225
Vermont,2006,New England,0.098999622,-0.0042,0.0004,0.0332,-1.00E-04,-0.0014,-0.002,0.006,0.0047,0.1385,-0.0108,0.0035,-0.027,0.266666667
Vermont,2008,New England,0.099080808,-0.0039,-0.0011,0.0098,-0.0008,0.01,-0.0136,0.0002,0.0169,0.1157,-0.0044,0.0116,0.208,0.625
Vermont,2010,New England,0.092642391,0.0063,-0.001,0.0468,0.002,-0.0041,-0.0073,0.0252,-0.0027,0.1167,0.0114,-0.0006,0.377,0.15
Vermont,2011,New England,0.095536394,0.0011,-0.0017,0.0099,0.0028,-0.0007,0.0021,0.0124,0.0034,0.1735,0.0049,0.002,-0.734,-0.75
Vermont,2012,New England,0.094540734,-0.006,-0.001,-0.012,-0.0018,-0.0082,0.0057,0.0012,0.0061,0.0915,-0.0027,-0.0002,0.337,-0.75
Vermont,2013,New England,0.097948472,0.0028,0.0005,-0.0379,-0.0019,0.0048,-0.0096,-0.0042,0.0076,0.0691,0.0084,0.001,1.136,-0.4
Vermont,2015,New England,0.099096744,-0.0023,-0.0048,-0.0105,-0.004,0.0038,0.0014,-0.0026,0.0108,0.0461,0.0108,0.0082,-0.141,-0.458333334
Vermont,2016,New England,0.098544573,0.00741,0.00784,0.04082,0.00745,0.00856,0.02042,0.07993,0.05219,0.0419,0.04603,0.06262,0.098,-0.408333333
Vermont,2017,New England,0.096882219,0.00038,-0.00659,0.00177,0.00488,-0.00815,0.0125,0.00234,0.01391,0.1236,0.02323,0.01132,0.209,-0.116666667
Vermont,2018,New England,0.101333626,-0.00215,-0.00683,0.015,-0.00034,-0.00274,-0.00429,-0.02372,0.0108,0.2364,0.00965,0.01068,0.59,-0.525
Vermont,2019,New England,0.105209259,0.00759,-0.00125,-0.00622,1.00E-05,0.01019,0.00574,-0.00271,0.00656,0.0932,0.0053,0.00649,0.364,-0.383333333
Vermont,2020,New England,0.106498572,-0.0075,0.0054,-0.00359,-0.00277,-0.00077,-0.01571,0.00859,-0.00535,-0.1019,-0.00451,-0.00395,-0.882,3.616666667
Vermont,2021,New England,0.121170469,-0.00289,-0.00237,0.01795,0.00284,0.0112,-0.0002,0.0203,0.00568,0.4029,-0.01123,0.04391,0.623,-2.016666667
Vermont,2022,New England,0.127566499,0.00644,-0.00048,-0.00746,-0.00246,0.00958,0.00541,0.00792,0.00919,0.4546,-0.0159,0.03221,-0.985,-1.075
Virginia,2000,Southeast,0.047391081,0.0316,0.0057,0.3131,0.0039,0.039,-0.11,0.1037,0.0615,0.1527,0.1754,0.1116,-0.017,-0.416666667
Virginia,2001,Southeast,0.046074794,-0.0182,0.0186,0.2501,-0.0943,0.0386,0.1627,0.2877,0.0414,0.0916,0.0772,0.2498,0.317,1
Virginia,2002,Southeast,0.043580632,-0.0074,-0.0287,-0.4331,-0.0191,0.1246,-0.0264,0.0406,0.0909,0.1056,0.0995,0.2481,-0.192,1.075
Virginia,2003,Southeast,0.041838592,-0.0067,0.0144,-0.0068,0.0088,0.0469,0.0698,0.2137,0.0759,0.1368,0.2612,0.2477,0.626,-0.016666666
Virginia,2004,Southeast,0.042838343,0.0289,0.0288,0.0206,0.1167,0.3239,-0.4809,0.2892,0.0875,0.1776,0.1703,0.3793,-0.743,-0.258333334
Virginia,2005,Southeast,0.044182225,0.0149,-0.0277,0.0625,-0.0014,0.0985,0.3863,0.4814,0.107,0.1877,0.1833,0.3462,-0.102,-0.258333333
Virginia,2006,Southeast,0.045600062,-0.0074,0.0342,0.0623,0.1744,-0.0353,0.1212,0.1158,0.0853,0.1502,0.0399,0.2861,0.518,-0.483333333
Virginia,2007,Southeast,0.047507929,-0.0356,-0.028,-0.0245,-0.0746,0.0526,-0.1725,0.2699,0.056,0.138,-0.034,0.2445,0.078,-0.058333334
Virginia,2008,Southeast,0.045918293,-0.0032,0.0167,-0.2565,-0.0074,0.0487,-0.0672,-0.0503,0.1478,0.089,-0.1528,0.3861,0.087,0.991666667
Virginia,2009,Southeast,0.040613234,0.0262,-0.0468,0.31,-0.025,-0.1673,0.1276,0.035,0.0748,-0.072,-0.2573,0.2004,-0.164,2.558333333
Virginia,2010,Southeast,0.038805811,-0.0109,0.0371,0.2449,0.0286,-0.0592,-0.0065,0.1827,-0.009,0.1017,0.0724,0.2155,-0.125,0.458333334
Virginia,2011,Southeast,0.040278673,0.0042,-0.0127,-0.072,0.0208,-0.1711,0.0763,0.1355,0.038,0.0927,0.0317,0.1246,0.047,-0.75
Virginia,2012,Southeast,0.040779631,-0.014,-0.0381,-0.0753,0.0024,-0.1457,0.0906,0.0736,0.0546,0.0661,0.0193,0.0362,0.1,-0.591666667
Virginia,2013,Southeast,0.042162421,0.012,-0.0426,-0.0148,-0.0026,0.0554,-0.0181,0.0157,0.0676,0.0513,0.1174,-0.1133,0.06,-0.4
Virginia,2014,Southeast,0.040817518,0.0122,0.0178,-0.129,0.0035,0.0556,0.0503,0.0944,0.0464,0.0872,0.0509,-0.1179,-0.083,-0.433333333
Virginia,2015,Southeast,0.042376579,0.0084,-0.0199,-0.1408,0.0057,0.1505,0.0113,0.1882,0.117,0.0582,0.1131,0.2392,-0.559,-0.75
Virginia,2016,Southeast,0.042953557,0.0063,-0.06326,0.50655,0.28488,0.14649,0.57974,0.63726,0.42313,0.0775,0.50402,0.82763,0.53,-0.366666667
Virginia,2017,Southeast,0.043097321,0.03447,0.02986,-0.00727,0.08003,-0.1575,0.22458,0.00202,0.16159,0.0929,0.34562,0.33172,0.377,-0.333333333
Virginia,2018,Southeast,0.046073026,-0.00809,-0.00055,0.2145,-0.00556,0.00723,0.05308,0.22537,0.0708,0.1551,0.10847,0.49669,0.568,-0.658333334
Virginia,2019,Southeast,0.050042399,-0.00121,0.00588,-0.11738,0.01366,0.40649,0.07861,-0.00666,0.09755,0.1025,0.13779,0.3034,0.343,-0.25
Virginia,2020,Southeast,0.052572215,-0.03626,-0.01221,-0.07141,-0.1317,0.02798,0.11005,-0.08983,-0.1106,-0.0756,0.10749,0.13005,0.006,3.75
Virginia,2021,Southeast,0.057442443,0.02965,0.0221,0.12253,0.17628,0.50485,0.15641,0.32339,0.20855,0.509,0.02804,0.77093,-0.612,-2.625
Virginia,2022,Southeast,0.063704115,0.0252,0.00605,0.15968,0.04087,0.26755,-0.15512,0.38246,0.16287,0.4054,-0.22043,0.48594,-0.138,-1.05
Washington,2000,Far West,0.052841475,0.0485,-0.0065,0.1609,0.0131,-0.7362,0.0325,0.0969,0.0392,0.1576,0.2011,0.1206,-0.726,0.266666667
Washington,2001,Far West,0.052957598,-0.0479,-0.0197,-0.3738,-0.0622,-0.2186,0.168,0.0873,0.0445,0.046,-0.0114,0.1029,-0.156,0.916666666
Washington,2002,Far West,0.050882843,0.0515,-0.0037,0.0277,-0.0179,0.1391,0.1463,-0.0523,0.0726,0.0668,0.0405,0.0625,0.336,1.066666667
Washington,2003,Far West,0.050182295,0.0508,0.0094,-0.2516,0.0134,0.1019,0.0949,-0.0084,0.0389,0.1279,0.2044,0.0079,0.21,0.158333333
Washington,2004,Far West,0.051442296,-0.0125,-0.0083,-0.0137,0.1192,0.0498,-0.0588,0.0363,0.0576,0.1522,0.173,0.1008,0.182,-0.933333333
Washington,2005,Far West,0.050116849,0.0309,0.0262,0.8128,0.0592,0.1817,0.0728,0.2086,0.0439,0.1574,0.1992,0.0594,-0.104,-0.708333333
Washington,2006,Far West,0.051742352,0.0728,0.0183,0.1506,0.0563,0.0723,0.0114,0.171,0.0652,0.1644,0.1568,0.0518,0.365,-0.591666667
Washington,2007,Far West,0.051107946,-0.0479,-0.0158,0.465,-0.0019,0.6502,-0.0044,0.4414,0.0384,0.1475,0.0724,0.2111,0.267,-0.4
Washington,2008,Far West,0.05049467,-0.0054,-0.0365,-0.151,-0.0084,0.0752,-0.0198,0.1461,0.156,0.1008,-0.0447,0.1553,-0.472,0.691666667
Washington,2009,Far West,0.046397204,0.0695,-0.0011,0.011,-0.029,-0.2522,0.128,-0.0721,0.0447,-0.096,-0.3608,-0.1722,0.528,2.975
Washington,2010,Far West,0.044059828,0.002,-0.0048,0.1677,0.0632,0.0403,-0.0517,0.0541,0.0323,0.0686,0.1911,0.0781,-0.66,0.866666666
Washington,2011,Far West,0.04587416,-0.02,-0.0065,-0.1042,0.0093,0.218,-0.0216,0.091,0.0136,0.1154,0.1097,0.0565,-0.134,-0.608333333
Washington,2012,Far West,0.043966896,-0.0045,-0.0075,0.1147,0.0158,0.2799,0.0095,0.0252,0.0797,0.0915,0.1562,0.0692,0.527,-0.883333333
Washington,2013,Far West,0.044801266,-0.0319,0.003,0.0627,0.0027,0.1499,-0.0919,0.1939,0.066,0.1025,0.229,0.0227,0.12,-1.008333334
Washington,2014,Far West,0.043955776,0.0105,0.0069,0.0593,-0.0063,0.1617,0.0148,0.2747,0.0593,0.1365,0.2319,0.0807,-0.697,-0.708333333
Washington,2015,Far West,0.043870027,0.0386,-0.0055,-0.0877,-0.0329,0.3348,-0.0031,0.2099,0.1153,0.1074,0.3249,0.0226,0.995,-0.491666667
Washington,2016,Far West,0.04519813,0.17388,0.00205,0.98496,0.39918,1.51441,0.59657,0.95396,0.57829,0.1281,1.06662,0.68033,0.296,-0.208333333
Washington,2018,Far West,0.047312212,0.07254,0.00475,0.20086,0.05991,0.87415,0.06578,0.46677,0.14674,0.2085,0.57455,0.44504,0.779,-0.216666667
Washington,2019,Far West,0.048200176,0.00891,-0.01162,0.27832,0.03291,1.45441,0.04343,0.06385,0.11849,0.1381,0.4041,0.22323,0.176,-0.191666667
Washington,2020,Far West,0.049925386,0.00848,-0.00479,-1.28148,-0.21019,1.84028,0.19718,0.11403,-0.11323,-0.0994,0.46699,0.17022,-0.22,4.216666667
Washington,2021,Far West,0.05258704,-0.13981,0.00183,0.06932,0.18451,1.33108,0.13318,0.7276,0.18458,0.5947,-0.03372,0.86365,0.28,-3.241666667
Washington,2022,Far West,0.056261967,0.01308,-0.00135,-0.03585,0.09528,1.21234,-0.12346,0.35957,0.10353,0.4412,-2.56532,0.51784,-0.508,-1.033333333
West Virginia,2000,Southeast,0.078467713,0.0049,0.0289,-0.0995,-0.0019,0.0012,0.0067,0.0107,0.0089,0.1076,0.0052,-0.001,-0.144,-0.875
West Virginia,2002,Southeast,0.078174483,-0.0045,-0.1056,0.0259,-0.0024,0.0122,0.0035,0.0095,0.0199,0.079,0.0222,0.0145,-0.106,1.066666666
West Virginia,2003,Southeast,0.0770121,0.0019,-0.0281,-0.017,0.0073,0.0119,-0.0139,-0.0207,0.007,0.0847,0.0194,0.0018,0.424,0.108333334
West Virginia,2004,Southeast,0.076088566,0.0042,0.0216,0.0072,0.0113,0.0078,-0.0053,-0.0023,0.0139,0.125,0.0053,0.0084,-0.031,-0.8
West Virginia,2005,Southeast,0.080759233,0.0028,0.0199,0.0259,0.0103,0.0078,0.0159,0.0081,0.0042,0.1161,0.0368,-0.0009,0.304,-0.341666667
West Virginia,2006,Southeast,0.080451601,-0.001,0.0065,0.0006,0.0073,0.0021,0.0122,0.009,0.0228,0.098,0.0145,0.0082,0.128,-0.225
West Virginia,2007,Southeast,0.079170575,-0.0082,0.0478,-0.0552,-0.001,0.0145,0.0081,0.0309,-0.0058,0.1002,-0.0166,0.0079,0.367,-0.375
West Virginia,2008,Southeast,0.078655833,0.001,0.0674,-0.0022,0.0103,0.002,-0.01,0.0222,0.0299,0.1027,-0.0086,0.022,-0.743,-0.075
West Virginia,2009,Southeast,0.076040649,0.0015,-0.0343,0.0566,-0.0184,-0.0108,0.01,0.0168,0.0133,0.036,-0.029,-0.0229,0.35,3.55
West Virginia,2010,Southeast,0.073592803,-0.0014,0.0959,-0.0465,0.0076,0.003,-0.0118,0.0682,-0.0076,0.1093,0.0225,-0.0126,0.226,0.333333333
West Virginia,2011,Southeast,0.076044255,0.0022,0.082,-0.0009,0.0077,0.002,0.0115,-0.0193,0.0128,0.1277,0.0005,0.0062,-0.289,-0.808333333
West Virginia,2012,Southeast,0.076164974,-0.0038,-0.1669,-0.0122,-0.0023,-0.0058,-0.0057,0.0288,0.0189,0.077,0.0072,0.0033,0.115,-0.566666667
West Virginia,2013,Southeast,0.075874635,0.004,0.0821,0.0301,-0.0084,-0.0008,-0.0132,-0.0129,0.0054,0.0639,0.0011,-0.0032,-0.124,-0.541666666
West Virginia,2014,Southeast,0.074785574,0.0026,0.1051,-0.0282,-0.0055,-0.0009,0.0229,-0.013,-0.0033,0.075,-0.0114,-0.0011,-0.5,-0.216666667
West Virginia,2015,Southeast,0.079128715,0.0014,0.1076,0.0118,-0.0105,0.0091,-0.008,0.0041,0.0217,0.0965,0.009,-0.0009,0.4,0.083333333
West Virginia,2016,Southeast,0.074668936,0.00147,-0.50941,0.06129,0.03045,0.00186,0.0561,0.10027,0.1119,0.1176,0.06328,0.05755,0.138,-0.491666666
West Virginia,2017,Southeast,0.06774932,0.00934,0.16763,0.04463,0.01794,-0.01779,0.00635,0.04709,0.04349,0.0826,0.0859,0.04244,0.215,-0.883333334
West Virginia,2018,Southeast,0.070320852,-0.00229,-0.0094,0.02342,-0.00704,-0.00014,0.00748,0.01753,0.01489,0.1587,0.00649,0.02518,0.309,-0.041666666
West Virginia,2020,Southeast,0.073483285,-0.00728,-0.0028,0.00183,-0.01811,-0.00464,-0.00692,-0.00536,-0.0114,-0.025,-0.01425,-0.05734,-0.259,3.341666667
West Virginia,2021,Southeast,0.080108381,0.00153,0.01116,0.00824,0.01836,0.02275,0.00731,-0.00151,0.03052,0.3878,-0.0411,0.0267,-0.808,-3.166666667
West Virginia,2022,Southeast,0.0923091,-0.00629,0.09178,-0.00708,-0.01201,0.01101,-0.00063,0.01892,0.01382,0.3187,-0.05012,0.02636,0.196,-1.191666666
Wisconsin,2000,Great Lakes,0.069653604,-0.0098,0.0027,0.1419,0.0302,-0.0354,0.1142,0.0477,0.0483,0.1412,0.0981,0.0097,-0.346,0.316666667
Wisconsin,2001,Great Lakes,0.062617212,0.0336,-0.002,-0.185,-0.0159,0.0549,0.0023,0.1524,0.0819,0.0889,0.0582,0.0606,-0.119,1.041666666
Wisconsin,2002,Great Lakes,0.060641872,0.0053,0.004,0.0094,-0.0013,0.0653,0.0309,0.0568,0.0845,0.0813,0.1145,0.0472,-0.001,0.891666667
Wisconsin,2003,Great Lakes,0.059516026,0.0139,0.0021,0.1496,0.0252,0.0194,0.0844,0.0305,0.0685,0.1247,0.0551,0.0152,-0.09,0.291666667
Wisconsin,2004,Great Lakes,0.058744681,0.0134,0.0015,0.2105,0.0402,0.0891,0.1125,0.0025,0.0864,0.1401,0.0035,0.029,-0.252,-0.641666667
Wisconsin,2005,Great Lakes,0.058273697,0.0147,-0.0121,0.0737,0.0264,0.0522,0.1821,0.1162,0.0186,0.1322,0.0607,0.0076,-0.347,-0.233333333
Wisconsin,2006,Great Lakes,0.058525841,0.0174,0.0042,0.3108,0.0197,0.0211,-0.0338,-0.0288,0.0508,0.129,0.0272,0.032,0.805,-0.066666667
Wisconsin,2007,Great Lakes,0.059411823,-0.0191,-0.009,-0.0303,-0.0525,0.0697,0.1065,0.1198,-0.0079,0.0972,-0.0549,0.0394,-0.237,0.15
Wisconsin,2008,Great Lakes,0.060937319,-0.033,-0.0075,-0.3721,-0.0381,0.0272,-0.2038,0.1029,0.1134,0.0787,-0.0086,0.0884,-0.258,0.158333333
Wisconsin,2009,Great Lakes,0.058838901,-0.0161,0.0013,-0.5002,-0.0506,-0.0175,0.187,0.1443,0.0513,-0.0476,-0.2152,-0.0615,0.032,3.975
Wisconsin,2010,Great Lakes,0.056490416,0.0709,0.0054,0.3595,0.0615,0.0007,-0.0269,0.1111,-0.0517,0.0985,0.0014,-0.0052,-0.207,-0.458333333
Wisconsin,2011,Great Lakes,0.058159898,0.02,-0.0121,0.1785,0.0261,0.0171,0.0293,0.0857,0.0599,0.107,0.0333,0.0165,0.018,-0.966666667
Wisconsin,2012,Great Lakes,0.058303957,-0.0517,0.0034,0.2145,-0.0021,-0.0049,0.0591,0.0116,0.0246,0.0497,0.0007,0.0208,0.002,-0.608333333
Wisconsin,2013,Great Lakes,0.058511024,0.0342,0.0217,0.022,0.0168,0.0599,-0.1232,-0.0673,0.0532,0.0697,0.1367,-0.0032,-0.245,-0.283333333
Wisconsin,2014,Great Lakes,0.055752758,0.0413,0.0256,-0.0063,0.0056,0.0245,0.2155,-0.0177,-0.0138,0.1086,0.1082,0.0234,0.679,-1.291666667
Wisconsin,2015,Great Lakes,0.055827509,-0.011,0.0469,-0.1377,-0.0286,0.0634,0.0198,0.0527,0.0678,0.0816,0.1104,0.0537,-0.316,-0.925
Wisconsin,2016,Great Lakes,0.056543342,0.06557,-0.03359,0.57172,0.14535,0.1632,0.7137,0.36593,0.31228,0.0947,0.3782,0.31035,0.468,-0.516666667
Wisconsin,2017,Great Lakes,0.056350288,0.02984,-0.04467,-0.08484,0.11998,-0.05504,0.10335,0.11511,0.16238,0.1476,0.26979,0.06933,0.308,-0.65
Wisconsin,2018,Great Lakes,0.056920994,0.01746,0.03662,0.08878,0.00025,0.0407,-0.01233,0.02393,0.08376,0.1378,0.11322,0.10511,-0.246,-0.283333333
Wisconsin,2019,Great Lakes,0.059549342,-0.02286,-0.03038,0.12647,-0.00695,0.16337,0.09436,-0.04631,0.09433,0.1021,-0.08047,0.10305,0.433,0.191666667
Wisconsin,2020,Great Lakes,0.062453848,0.04746,-0.02007,-0.23169,-0.03398,0.0108,-0.23467,-0.09731,-0.08314,-0.1023,0.0841,-0.04996,-0.074,3.225
Wisconsin,2021,Great Lakes,0.066665963,-0.0292,-0.00442,0.28982,0.07427,0.12879,-0.01634,0.13184,0.09863,0.5061,-0.06338,0.19407,-0.056,-2.55
Wisconsin,2022,Great Lakes,0.06960024,0.01572,0.01432,-0.19561,-0.041,0.14233,0.03223,0.0424,0.07608,0.3793,-0.12333,0.14368,-0.209,-0.908333334
Wyoming,2000,Rocky Mountain,0.056008579,0.0018,0.002,0.0104,0.009,-0.0018,0.0124,0.001,0.0051,0.1413,0.0159,0.0016,0.176,-0.958333333
Wyoming,2001,Rocky Mountain,0.060249187,0.0019,0.1205,0.0375,-0.0063,0.0006,-0.0019,0.011,0.0023,0.0888,0.0029,0.0084,-0.126,0.066666667
Wyoming,2002,Rocky Mountain,0.057251773,-0.0078,-0.0031,-0.0396,-0.0027,0.0046,0.0025,0.0171,0.0064,0.0749,0.0145,0.0094,-0.07,0.191666666
Wyoming,2003,Rocky Mountain,0.057883914,0.0091,0.0154,0.0188,0.0144,0.0024,-0.0045,-0.0055,0.0049,0.1402,0.0103,-0.0078,0.298,0.316666667
Wyoming,2004,Rocky Mountain,0.064898282,-0.0051,0.0519,0.0116,0.0175,0.0039,-0.0037,0.0171,0.0049,0.1739,-0.0011,-0.0051,0.264,-0.483333333
Wyoming,2005,Rocky Mountain,0.064010288,0.0052,0.0501,-0.0031,0.0149,0.0023,0.005,0.0128,0.0033,0.1906,0.0214,0.0012,-0.288,-0.3
Wyoming,2006,Rocky Mountain,0.065490895,0.0021,0.1707,0.0242,0.0261,0.0039,0.0048,0.0081,0.0073,0.1887,0.0272,0.0063,0.144,-0.533333334
Wyoming,2007,Rocky Mountain,0.055326549,-0.0162,0.0285,0.0361,0.0087,0.0061,0.0085,0.0252,0.0041,0.1998,0.0231,0.0061,0.068,-0.316666666
Wyoming,2008,Rocky Mountain,0.056530804,0.0041,0.0858,0.0486,0.0192,0.0028,-0.0008,0.0221,0.0114,0.0613,0.0175,0.011,0.369,0.241666666
Wyoming,2009,Rocky Mountain,0.076677062,0.0056,0.069,-0.1036,-0.0214,0.0025,0.0016,0.0186,-1.00E-04,-0.0674,-0.0279,-0.0067,-0.086,3.325
Wyoming,2010,Rocky Mountain,0.057705635,0.0068,-0.1053,0.0016,0.0146,-0.0004,-0.0031,0.0239,0.0021,0.0519,-0.0112,-0.0001,-0.129,0.683333334
Wyoming,2011,Rocky Mountain,0.057700371,0.0091,-0.0419,-0.0007,-0.0065,0.0003,0.0125,0.0141,0.0009,0.1839,0.0074,0.0016,0.087,-0.808333334
Wyoming,2012,Rocky Mountain,0.05996685,-0.0211,-0.1728,-0.0062,0.0139,1.00E-04,0.0097,0.0206,0.0026,0.1033,0.0237,0.0031,0.242,-0.633333333
Wyoming,2013,Rocky Mountain,0.056164275,0.0101,0.0112,-0.0057,0.0006,0.0021,-0.0083,0.003,-0.0007,0.0845,0.0089,-0.0016,1.133,-0.766666667
Wyoming,2014,Rocky Mountain,0.057486786,0.0095,-0.005,0.0047,0.0116,-0.0019,0.0176,0.0126,-0.0003,0.1841,0.0054,0.0045,-1.538,-0.391666666
Wyoming,2015,Rocky Mountain,0.062435526,0.0007,-0.0011,0.0156,-0.0103,0.004,-0.0113,0.0046,0.0015,0.0089,0.0019,-0.0022,0.639,-0.133333334
Wyoming,2016,Rocky Mountain,0.0532958,0.00923,-0.31891,0.00288,0.06503,0.00497,0.00569,0.01787,0.01964,0.0799,0.00776,0.01251,-0.436,1.125
